Sample,O2.UC1.0,O2.UC1.2,O2.UC11.0,O2.UC11.2,O2.UC12.0,O2.UC12.2,O2.UC13.0,O2.UC13.2,O2.UC14.0,O2.UC14.2,O2.UC16.0,O2.UC16.2,O2.UC17.0,O2.UC17.2,O2.UC18.0,O2.UC18.2,O2.UC19.0,O2.UC19.2,O2.UC2.0,O2.UC2.2,O2.UC20.0,O2.UC20.2,O2.UC21.0,O2.UC21.2,O2.UC22.0,O2.UC22.2,O2.UC23.0,O2.UC23.2,O2.UC24.0,O2.UC24.2,O2.UC26.0,O2.UC26.2,O2.UC27.0,O2.UC27.2,O2.UC29.0,O2.UC29.2,O2.UC3.0,O2.UC3.2,O2.UC30.0,O2.UC30.2,O2.UC31.0,O2.UC31.2,O2.UC32.0,O2.UC32.2,O2.UC34.0,O2.UC34.2,O2.UC35.0,O2.UC35.2,O2.UC36.2,O2.UC37.0,O2.UC37.2,O2.UC38.0,O2.UC38.2,O2.UC4.0,O2.UC4.2,O2.UC40.0,O2.UC40.2,O2.UC41.0,O2.UC41.2,O2.UC43.0,O2.UC43.2,O2.UC44.0,O2.UC44.2,O2.UC46.0,O2.UC46.2,O2.UC47.0,O2.UC47.2,O2.UC48.0,O2.UC48.2,O2.UC49.0,O2.UC49.2,O2.UC5.0,O2.UC5.2,O2.UC50.0,O2.UC50.2,O2.UC51.0,O2.UC51.2,O2.UC52.0,O2.UC52.2,O2.UC53.0,O2.UC53.2,O2.UC54.0,O2.UC54.2,O2.UC55.0,O2.UC55.2,O2.UC56.0,O2.UC56.2,O2.UC57.0,O2.UC57.2,O2.UC58.0,O2.UC58.2,O2.UC59.0,O2.UC59.2,O2.UC60.0,O2.UC60.2,O2.UC9.0,O2.UC9.2,V1.CD1.0,V1.CD10.0,V1.CD11.0,V1.CD12.0,V1.CD13.0,V1.CD14.0,V1.CD15.0,V1.CD15.3,V1.CD16.0,V1.CD17.0,V1.CD17.4,V1.CD18.0,V1.CD18.3,V1.CD19.0,V1.CD2.0,V1.CD20.4,V1.CD21.0,V1.CD21.4,V1.CD22.0,V1.CD24.0,V1.CD25.0,V1.CD25.4,V1.CD27.0,V1.CD28.0,V1.CD29.0,V1.CD3.0,V1.CD30.0,V1.CD31.0,V1.CD34.0,V1.CD35.0,V1.CD35.1,V1.CD36.0,V1.CD38.0,V1.CD4.0,V1.CD41.0,V1.CD42.0,V1.CD6.0,V1.CD6.4,V1.CD7.0,V1.CD7.4,V1.CD8.0,V1.CD9.0,V1.UC1.0,V1.UC10.0,V1.UC10.2,V1.UC11.0,V1.UC11.5,V1.UC12.0,V1.UC12.4,V1.UC13.0,V1.UC13.3,V1.UC14.0,V1.UC14.1,V1.UC15.0,V1.UC15.3,V1.UC16.0,V1.UC17.0,V1.UC17.2,V1.UC18.0,V1.UC19.0,V1.UC2.0,V1.UC2.4,V1.UC21.0,V1.UC21.4,V1.UC23.0,V1.UC23.1,V1.UC24.0,V1.UC25.0,V1.UC25.1,V1.UC26.0,V1.UC26.4,V1.UC27.0,V1.UC28.0,V1.UC29.0,V1.UC3.0,V1.UC3.2,V1.UC30.0,V1.UC31.0,V1.UC31.4,V1.UC32.0,V1.UC33.0,V1.UC34.0,V1.UC35.0,V1.UC35.4,V1.UC36.0,V1.UC37.0,V1.UC38.0,V1.UC39.0,V1.UC4.0,V1.UC4.5,V1.UC40.0,V1.UC41.0,V1.UC42.0,V1.UC43.0,V1.UC44.0,V1.UC45.0,V1.UC46.0,V1.UC47.0,V1.UC48.0,V1.UC49.0,V1.UC49.1,V1.UC5.0,V1.UC5.3,V1.UC50.1,V1.UC51.0,V1.UC51.4,V1.UC52.0,V1.UC52.1,V1.UC53.0,V1.UC53.4,V1.UC54.0,V1.UC55.0,V1.UC55.4,V1.UC56.0,V1.UC57.0,V1.UC58.0,V1.UC6.0,V1.UC61.0,V1.UC62.0,V1.UC7.0,V1.UC8.0,V1.UC9.0
V1.CD18.0__NODE_6_length_258760_cov_82.7547__41143__resorcinol__ANTISMASH__86669_127812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17510080482278,0.799016452548918,0,0,0,0,0,0,0,0,0,0,2.34115795827597,4.37751660098399,0,0,0,0,0,0,0,0,0,5.43024872709522,0,1.15773804136643,3.57769332064441,3.91262698345424,28.2573853165692,29.0409388308521,0,0,0,0,0,0,0,2.45768260512469,2.5722354499736,0,0,2.0535119366517,3.20547162521703,4.854745040581,2.77039296001077,0,0,6.92029841649187,2.63210089209911,0,0,0,0,0,0,5.66492064866021,1.66933626335393,2.60852064353145,0.651734673986517,1.52873010125015,0,0,0,0.66295785297696,1.60125862302282,14.3495684180037,0,16.6083804839766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993174208991239,1.90515393659318,15.5938672724324,0,0,0,5.81609191961985,0,0,0,5.99580862727841,0,0,40.941254181115,43.7172170143598,0,0,0,0,0,0,0.584605551386408,2.1328015263652,6.21597063806957,5.11877629626769,0,0,0,1.79450547187794,0,0,0,0,0,0,0,0,0,7.64768480153092,11.7016991004143,0,0,0,0,0,0,0,27.2978973563953,10.3531764639556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12260737445867,9.61904492184813,0,0,0,0,11.4458384058828,0,2.88160821552147,3.95477187533023,0,0,0,0,0,0,0,0,0,0,2.20203574333093,0,0,1.10655976507556,0,0,2.1704283974289,7.82343060400928,3.89516708083642,10.1403964752132,2.25685472719806,0,5.39049853724962,0,4.14201319167842,2.75349106099014,0.535300027990248,0.652692920957195,0,0,0,0,0,1.70350488135622,3.64577343782404,2.82905173893475,0,0,0,0,0,0,0,0,0,0,13.0972990116018,8.56493561439239,0,0
V1.CD18.0__NODE_483_length_43980_cov_3.2741__43980__nrps__ANTISMASH__0_43980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271656193955014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16719297513158,0,0,0,0,1.3917906434743,0,0,0,0.434954025957349,0.693179965032812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63841128963727,0,0,0,0,0,0,0,0,0,0,0,0,1.17050510239439,0,0,0,0,0,0,0,1.14334216631276,0,0,0,0,0.189194036581035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953424164384125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412953520057272,0.456364108452432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0907189331133,1.51007660787335,0,0,0,0,0
V1.CD18.0__NODE_417_length_48226_cov_3.4221__42642__nrps__ANTISMASH__5584_48226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38602979973163,1.60798735935555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33044063414781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58009508194497,0.981656176407425,1.91398743064168,0,0,0,2.24260274568789,0,0,0,0,0,1.76160077381345,0,1.59960047018769,0,0,0,0,0,0,0,0.282653202333046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285193844675154,1.4727282965826,0,0,0,0,0,0,0,0,0,0.293943325669695,0,0,0,0.303641765561576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1.CD18.0__NODE_2491_length_8501_cov_2.16919__8501__arylpolyene-nrps__ANTISMASH__0_8501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14164032572033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32853539686128,0.359283190284943,0,0,0,0.206079604653598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1.CD18.0__NODE_1164_length_21122_cov_8.21588__13126__bacteriocin__ANTISMASH__7996_21122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14675626996684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1.CD17.4__NODE_4957_length_7396_cov_3.24956__7396__lantipeptide__ANTISMASH__0_7396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316870457362853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72543052514972,1.4794121622313,0,0,0.213340793991327,0,0,0,0,0,0,0,0,0,0,0.425584074579057,0,0,0,0,0,0,0,0.159950465079118,0,0,0.182889332501424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198105330848873,0.821923183721902,0,0,0,0,0.858082540859589,0.0972336851721917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1.CD17.4__NODE_457_length_50816_cov_4.81108__43714__other__ANTISMASH__0_43714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10432603098456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1.CD17.4__NODE_2658_length_14931_cov_3.23293__14931__nrps__ANTISMASH__0_14931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39353943642909,2.36907773264082,0,0,0,0,0,0,0,0,0,0,0.86453937593128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86103557138107,0,0,0,0,0,0,0,0,2.02615350651835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928842206401118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1.CD17.4__NODE_256_length_66412_cov_97.0822__33289__lantipeptide__ANTISMASH__33123_66412,0,0,0,0.331813505087319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6764110699074,7.33694414384201,0,0.752212533529712,0,31.1602192690053,29.9599268420189,0,0,0,0,0,0,0,0,0,0,29.8256742068922,37.5946542174726,0,0,0,4.29599575481855,0.435955586664988,0.504759076550538,0,0,0,0.394590312416347,0,0,0,0,0,2.38882123386727,0,0.362201473650044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8151026809998,0,0,0,0,0,0,0,3.37138349557207,45.0279013346977,0,0,0,0,2.11904410295553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48212734096893,0,0,0,0,0,0,0.992806109787797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40815809837585,13.45225856859,0,0,0,0,0,1.81647406333906,4.43089313665046,0,0,0,0,0,0,0,0,0,0.437809661959914,0,0,0,0,0,0,0,0,0,4.53149905975758,0,0,0,0,0,0,0,0,11.8576453567149,0,0,0,0,0,0.177853922465094,0,0,0,0,0,0,0,0.530633598826142,0,0,0,0,0,45.7395523238271,1.80100135585786,0,0,0,0,1.41182356125128,0,0,11.8455148780106,0,0
V1.CD17.4__NODE_209_length_72120_cov_131.125__41140__resorcinol__ANTISMASH__24316_65456,0,0,0,0,1.98382168839324,1.09891586813949,0,0,0,0,0,0,0,0,0,0.416238277653567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52274264043591,0,0,1.34053277707644,1.41193739712152,0,0,0.682175938756624,2.47659511531917,1.78501281763161,1.1286037751528,0,0,1.03784364340689,0,0,1.56887115046913,1.44572247928448,1.11855541432018,0.853346487282759,3.86254845289329,2.47583394441599,1.00211586867129,0,0,0,0,0.620794453785266,0.717500729017957,0,0,60.4988860493319,0,60.8546894356282,0,1.84979183765824,7.42059473278173,0,0,0,0,0.88111000077568,0.573602145291867,0,0,0,0,4.23364988497247,4.94198387907602,0,0,0,0,0,0,0,0,0,35.5752308784967,63.1690033981523,0,0,0,0,0,0,0,0,0,0,0,1.03083819357661,3.76809858312576,0,0,0,0,0.540523194946692,66.3479459204327,16.7018687552644,0.603730767314879,0,0,0,0,3.22678092838971,2.28904603710092,0.606784863772012,0.644566867181493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60937099164275,0,0,0,0,0,0,0,0,0.48259788414395,0,1.03630614568993,0.99884957317189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1613805609271,0,5.48294710979949,19.4188135033962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765606814153473,1.39525919531358,0.982579633075359,0,0,0,0,1.94769684356745,0,0,0,0,17.913187438874,0,0,0,0
V1.CD17.4__NODE_1621_length_22473_cov_11.857__22473__t1pks__ANTISMASH__0_22473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2682291886238,0,0,0,0,0,0,0,0,0,0,0,0.64145602275763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905265961614576,0,0,0,0,0,0,0,0,0,0,0,0,6.36603241843807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27252888776107,2.19008654113881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20673922730784,0,0,0,0,3.58862804370827,0,0
V1.CD17.4__NODE_1363_length_25533_cov_5.9885__25533__nrps__ANTISMASH__0_25533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18867151383416,2.95393338114813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964446666252968,0.913464492124035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1.CD17.0__NODE_62_length_110305_cov_3.89438__45281__nrps__ANTISMASH__65024_110305,0,0,0,0.521600862710299,0,0,0,0,0,0,0,0.361145004563363,4.42906316887823,3.75349095461769,0,0,0,0,0.379883132030109,1.35850575193943,0,0,0,0,0,0.236849072165718,0,0,0,0,0,0,0.299988815095033,0.225810387126765,0,0,0.455921994297875,0.220131332585442,0,0,0.219942717880634,0,0,0,0,0.352514541706914,0.575935891741465,0.251673503160056,0,1.33478847637015,1.59215335871386,0.677029907166676,0.803200166362435,0,0,0.559836599754914,0.545751748267759,0,0,0.634156118947433,0.481763408309379,0,0,1.27720672405174,0.312445646260811,0,0,0,0,5.56543577886194,0,0,0,0.220194747273866,0.43365550613314,0.205669847042851,0,0,0,1.03653293291957,0.212846873163967,0.276778845306734,0,0,0,0,0,0.235108546508824,0,0.377252509353238,0.305846044942587,0.983772382996612,1.16741020646951,0,0.221173556237866,0.197354489109879,0.504668709959656,0,0,13.6702109852674,0,0,0,0,0,0.591019237328033,5.01223183767682,5.89283569892637,0,3.43031811666632,1.18573704425993,0,0,0,1.02355149119518,0.165422124918738,0,1.32545849176774,3.89731353263045,1.29845885233744,0,0.675322888966601,0,0.239472470950096,0.301332420432168,0.67056342332306,0,0,3.39159188164037,0.465957896331884,0,2.38250400543523,0.354200622664139,0,1.24368765299242,0,0,0,0,0.740838183006498,0,0.584164409829031,0,0,0,0.877397794349217,0,0,0,0,0,0,0,0,0,0,0,0,1.25640756036426,0,0,1.15090778565717,0.614022388012316,0.655044867244802,1.3641897636655,4.02264554299389,0,0,0.248162895267285,0.317414340548351,0.291961390413777,0,0,0,0,0,1.10605636393432,0,0,0.632582842003509,0,0,0.274282549330812,0.32738334431507,0,0.304733556279365,0.166971589812087,0,0,0,0,0.323035803131678,0,0.489854186296182,0,0.690450521559413,0.660936024961009,0.178743085718503,2.60567553152858,0.806594867353843,0,1.09904067597926,0.762725988305378,0.368942688715884,0,0.681197496036827,0.538325943742597,0.393658293691782,0,0,0,0.419525099760451,0.604246309570735,0,0.253708561587853,0.803442890424268,0,0,0
V1.CD17.0__NODE_1268_length_20512_cov_22.045__20512__nrps__ANTISMASH__0_20512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290202854529984,0.422093243543019,0,0,0,0,0,0,0,0,0,0,0,0,0.551424117738479,0.938967466404804,2.6712256476221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3840266061604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484061352265573,0,0,0,0,0,0.562978933774059,1.70218866792516,0,1.83588660201264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16788760740802,0,0,0,0.351577534340872,0,0,0
V1.CD16.0__NODE_963_length_22607_cov_4.49574__22607__lantipeptide__ANTISMASH__0_22607,0,3.80728947271067,0,4.86958620339274,0,2.85186028966842,0,0.624196868880785,0,0.620009444682067,0,0.768182465402213,0,2.2967126029674,0,0,0,0.406624244798626,4.2541510128717,4.26037534648727,0,0.922914367631338,0,1.90058136045731,0,5.28963928838189,0,2.97990496942425,0,0.559932194193663,0,0,1.83019092451542,0.776739754905917,0.658786957540276,0.542431997592378,3.48451904410563,2.49932623749965,3.01491127138664,1.06305179012735,1.06553597403597,2.67514898634231,3.1469593701362,4.06155546488822,0,0.576505638602057,2.24612144197783,3.62811248272595,1.38643753782154,3.99993673521363,5.93398260945316,3.72640028937882,2.44312377134861,0,1.27768542195954,2.23536230237649,2.16757518173278,0.742965240308823,0,0.874234322773877,0.570866802953387,1.34538776662717,1.4409539290061,5.09643543548247,2.32739542110252,0.808282042372785,0.813139896586817,3.37652100492937,4.92510147969312,0,0,2.26308199053772,3.39626263372726,1.34531704305544,1.47585240649841,1.48506126705642,0.558652353163329,1.09936822031874,4.99989793981079,5.37700895093818,2.54495896039986,1.77367953502198,0.550549423605253,2.04868216110372,3.07023907065032,0,4.41351502987552,1.71159083457309,1.05646427543704,0.639563322380368,1.02529647175244,2.07716398568367,3.13803068795411,0.986534104304388,0.859850066816906,6.0945014419398,1.46076783093077,0,0,8.8668834694223,1.61376174724217,0,1.19792170769543,1.06716052014093,2.72829261694472,5.49811859635805,10.9926959703655,12.7588155175538,5.9655271131881,2.83257682192912,6.43217902989635,0,3.18748898598755,0,0.690587459153472,1.47308681956644,1.03804483325361,5.12455913620151,2.36293491132618,13.0441891268592,0.597043916608016,1.66629369947172,0,1.133729202477,1.20552118502117,1.56130317332229,23.2662976610769,31.3443168868145,3.90387417182795,2.36894846503161,0,2.67577260808952,1.5149200328619,0,0.960051399796986,15.4942278709877,26.2192546053403,0,0,0,0,0.494864127581454,1.33571952084054,2.4481474733699,3.23069668377264,3.73945369700705,0,0.556834796262517,0,0.174505934546086,0,3.2227339917602,0,0,0,0,0,1.91630186618143,2.82997043275087,0,2.81007947859028,3.374162830609,1.49310848405776,1.56119501726838,6.44226176193168,1.0598020387304,2.79442248761532,0.310014420277541,3.71795155670926,2.96747430161589,1.16531382049027,1.64159736300875,0,8.9501657153921,14.1999587486573,4.04145752169656,2.98010702450278,3.32682070121702,5.93339110439357,0.500941946011548,0.830854512888729,0.641555474093421,0.808895202360642,6.27525010830404,13.6263891436318,1.69274960840215,5.0193887573472,3.57169589932372,0.976329029176055,1.86386418502677,1.17951373665435,2.20119910040024,6.91668457149215,4.41335533135088,1.78419358904935,1.9385264630649,1.8510822430278,3.20906497810727,1.18735056816772,6.47224833069262,0,2.7516732012771,1.33441387444461,1.35634175488814,0.443034914555661,1.17432135788928,0.544313527320881,8.36512898203084,6.19931665704189,2.65594571306166,0.465805139710577,0.664655427418279,0.562966110556783,0.993161966805122,0.231236180667395,0.693936849916578,1.92561334323274,3.96216354785945,0
V1.CD16.0__NODE_742_length_26577_cov_3.32995__26577__resorcinol__ANTISMASH__0_26577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0988821991466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
